,gene_name,gene_num
52937,CYP2C61P,ENSG00000270648
52938,DPRXP5,ENSG00000270652
52939,NUTF2P8,ENSG00000270654
52940,RP1-20N2.7,ENSG00000270655
52941,RP11-105N14.1,ENSG00000270659
52942,RP1-142L7.9,ENSG00000270661
52943,RP11-544H14.1,ENSG00000270664
52944,HNRNPA1P67,ENSG00000270665
52945,XXbac-BPGBPG34I8.1,ENSG00000270666
52946,CTB-179I1.3,ENSG00000270669
52947,MARK2P16,ENSG00000270670
52948,MTRNR2L6,ENSG00000270672
52949,YTHDF3-AS1,ENSG00000270673
52950,RP11-294L11.1,ENSG00000270677
52951,RP6-166C19.21,ENSG00000270678
52952,CTC-512J12.7,ENSG00000270679
52953,RP11-351N4.4,ENSG00000270680
52954,RP11-372K14.2,ENSG00000270681
52955,KB-1907C4.2,ENSG00000270682
52956,FAM71BP1,ENSG00000270683
52957,IGHV1OR15-6,ENSG00000270685
52958,RP11-507D14.4,ENSG00000270688
52959,BUD13P1,ENSG00000270689
52960,RP11-349G13.3,ENSG00000270690
52961,RP11-403N16.5,ENSG00000270691
52962,RP11-535E8.2,ENSG00000270694
52963,RP1-21P18.1,ENSG00000270695
52964,RP11-342K6.1,ENSG00000270696
52965,RP11-381K20.4,ENSG00000270697
52966,RP11-568J23.7,ENSG00000270698
52967,RP11-292K15.1,ENSG00000270699
52968,RP11-876F14.2,ENSG00000270701
52969,RP11-107F6.4,ENSG00000270702
52970,RP11-701H24.5,ENSG00000270704
52971,RP11-736N17.9,ENSG00000270705
52972,PRMT1P1,ENSG00000270706
52973,RP11-568G11.5,ENSG00000270708
52974,GS1-115M3.4,ENSG00000270709
52975,RP11-293G6__B.8,ENSG00000270710
52976,RP11-46A10.8,ENSG00000270711
52977,RP11-378I6.2,ENSG00000270712
52978,RP11-506K19.2,ENSG00000270713
52979,MINOS1P2,ENSG00000270714
52980,BNIP3P15,ENSG00000270716
52981,RP11-421H10.2,ENSG00000270718
52982,RP11-134N8.2,ENSG00000270719
52983,RP11-84C13.2,ENSG00000270720
52984,U1,ENSG00000270722
52985,RPL23AP92,ENSG00000270723
52986,RP11-383H17.4,ENSG00000270725
52987,AJ271736.10,ENSG00000270726
52988,RP11-51E20.1,ENSG00000270727
52989,RP4-657E11.10,ENSG00000270728
52990,RP4-669B10.6,ENSG00000270729
52991,RP11-231P20.5,ENSG00000270733
52992,RP11-719K4.7,ENSG00000270734
52993,RP6-166C19.19,ENSG00000270736
52994,RP11-608O8.2,ENSG00000270739
52995,PRELID3BP8,ENSG00000270741
52996,RP4-802A10.1,ENSG00000270742
52997,RP13-324D24.1,ENSG00000270745
52998,RP11-344N17.15,ENSG00000270747
52999,IGKV2OR2-1,ENSG00000270748
53000,RP11-368M16.10,ENSG00000270749
53001,RP11-461L13.3,ENSG00000270750
53002,DEAR,ENSG00000270751
53003,RP11-693I21.1,ENSG00000270753
53004,NEK4P3,ENSG00000270754
53005,RP11-138E2.1,ENSG00000270755
53006,HSPE1-MOB4,ENSG00000270757
53007,CTD-2324A24.2,ENSG00000270759
53008,AD001527.7,ENSG00000270760
53009,RP11-385F7.1,ENSG00000270761
53010,FXYD6P1,ENSG00000270762
53011,DDX43P2,ENSG00000270763
53012,CTB-152G17.5,ENSG00000270764
53013,GAS2L2,ENSG00000270765
53014,RP11-627K11.5,ENSG00000270766
53015,RP11-733D4.2,ENSG00000270767
53016,RP6-166C19.12,ENSG00000270771
53017,PDHA1P1,ENSG00000270772
53018,RP13-685P2.7,ENSG00000270773
53019,AP000436.4,ENSG00000270775
53020,RP11-17G11.1,ENSG00000270776
53021,RP11-103J8.2,ENSG00000270777
53022,BUB1P1,ENSG00000270778
53023,CTD-2026D23.1,ENSG00000270779
53024,RP4-590F24.1,ENSG00000270780
53025,RP11-501C14.9,ENSG00000270781
53026,RP11-500K19.2,ENSG00000270782
53027,PDLIM1P1,ENSG00000270788
53028,RP11-632K20.8,ENSG00000270789
53029,CTC-360J11.6,ENSG00000270790
53030,DPRXP6,ENSG00000270791
53031,RP11-103J8.1,ENSG00000270792
53032,LLPHP1,ENSG00000270793
53033,GS1-383H3.6,ENSG00000270794
53034,RP5-1173I20.1,ENSG00000270797
53035,RP11-416H1.1,ENSG00000270798
53036,RP11-451F14.1,ENSG00000270799
53037,RPS10-NUDT3,ENSG00000270800
53038,AC005776.1,ENSG00000270802
53039,CTD-2583A14.11,ENSG00000270804
53040,C17orf50,ENSG00000270806
53041,RP13-359K18.1,ENSG00000270807
53042,RP11-574K11.27,ENSG00000270808
53043,CHCHD2P11,ENSG00000270809
53044,RP11-393K12.4,ENSG00000270811
53045,CTA-326K9.1,ENSG00000270812
53046,NANOGNBP3,ENSG00000270813
53047,TMEM261P1,ENSG00000270814
53048,RP11-56O18.1,ENSG00000270815
53049,LINC00221,ENSG00000270816
53050,RP11-498M14.1,ENSG00000270818
53051,RP11-355B11.2,ENSG00000270820
53052,RP11-730B22.1,ENSG00000270822
53053,RP11-2E11.6,ENSG00000270823
53054,IGHD5OR15-5B,ENSG00000270824
53055,RP1-60G11.1,ENSG00000270826
53056,RP3-466P17.2,ENSG00000270828
53057,AC015849.12,ENSG00000270829
53058,RP11-317O24.3,ENSG00000270830
53059,NF1P1,ENSG00000270831
53060,RP1-168P16.3,ENSG00000270832
53061,AP001425.14,ENSG00000270835
53062,HNRNPDLP4,ENSG00000270837
53063,RP5-1004I9.2,ENSG00000270838
53064,CTC-571O20.1,ENSG00000270839
53065,RP11-57B24.2,ENSG00000270842
53066,RP11-674I16.1,ENSG00000270846
53067,CHCHD2P3,ENSG00000270849
53068,RP11-395N6.4,ENSG00000270850
53069,RP11-355I22.8,ENSG00000270852
53070,RP11-863N1.4,ENSG00000270855
53071,RP11-429G17.2,ENSG00000270856
53072,RP11-757G14.3,ENSG00000270857
53073,VDAC1P5,ENSG00000270858
53074,RP11-435I3.1,ENSG00000270859
53075,KB-1589B1.4,ENSG00000270861
53076,DDX55P1,ENSG00000270863
53077,IGHV3OR16-6,ENSG00000270864
53078,RPL12P48,ENSG00000270865
53079,RP11-706J10.2,ENSG00000270866
53080,RP11-864G5.7,ENSG00000270868
53081,GS1-531I17.2,ENSG00000270870
53082,AC015849.19,ENSG00000270871
53083,SRGAP2D,ENSG00000270872
53084,RPAP2P1,ENSG00000270874
53085,ZNF30-AS1,ENSG00000270876
53086,CTD-2302E22.5,ENSG00000270878
53087,RP11-255E6.5,ENSG00000270880
53088,HIST2H4A,ENSG00000270882
53089,RP11-461L13.5,ENSG00000270883
53090,RASL10B,ENSG00000270885
53091,RP11-609L3.1,ENSG00000270889
53092,RP3-468K18.6,ENSG00000270890
53093,RP11-499P1.1,ENSG00000270891
53094,AC006077.4,ENSG00000270892
53095,RP11-311B14.1,ENSG00000270893
53096,AC015849.13,ENSG00000270894
53097,XXbac-BPG170G13.31,ENSG00000270896
53098,RP11-179A10.3,ENSG00000270897
53099,GPR75-ASB3,ENSG00000270898
53100,NUDT19P4,ENSG00000270900
53101,RP11-338O1.3,ENSG00000270902
53102,HNRNPA3P9,ENSG00000270903
53103,CTC-224D3.1,ENSG00000270904
53104,MTND4P35,ENSG00000270906
53105,RP11-24B13.2,ENSG00000270909
53106,RP11-272L13.4,ENSG00000270911
53107,RPS28P1,ENSG00000270912
53108,RP5-1077B9.5,ENSG00000270914
53109,RP11-27M5.1,ENSG00000270915
53110,RPL12P50,ENSG00000270916
53111,RP11-27I1.6,ENSG00000270917
53112,RP11-379K22.3,ENSG00000270919
53113,MCRIP2P2,ENSG00000270920
53114,CICP23,ENSG00000270921
53115,TAS2R6P,ENSG00000270923
53116,RP11-812E19.13,ENSG00000270924
53117,RP11-551L14.7,ENSG00000270926
53118,RP11-179G8.1,ENSG00000270927
53119,SRD5A3P1,ENSG00000270929
53120,GRAMD4P8,ENSG00000270930
53121,CTD-2227E11.1,ENSG00000270933
53122,RP11-346C16.6,ENSG00000270934
53123,XXbac-BPGBPG24O18.1,ENSG00000270935
53124,RP5-879K22.1,ENSG00000270936
53125,RP5-856G1.1,ENSG00000270937
53126,RAP2CP1,ENSG00000270938
53127,RP5-966M1.5,ENSG00000270941
53128,HSPE1P7,ENSG00000270945
53129,CT45A9,ENSG00000270946
53130,AC025811.3,ENSG00000270947
53131,MTDHP1,ENSG00000270948
53132,RP1-309F20.4,ENSG00000270951
53133,RP11-2E11.9,ENSG00000270953
53134,RPSAP75,ENSG00000270954
53135,RP11-261B23.2,ENSG00000270955
53136,RP11-65L3.4,ENSG00000270956
53137,RP11-1324A7.2,ENSG00000270957
53138,LPP-AS2,ENSG00000270959
53139,RP11-366M4.18,ENSG00000270960
53140,IGHD5OR15-5A,ENSG00000270961
53141,RP11-403I13.10,ENSG00000270962
53142,RP11-502I4.3,ENSG00000270964
53143,NTAN1P1,ENSG00000270965
53144,RP11-62H7.3,ENSG00000270966
53145,CTD-2355J17.2,ENSG00000270969
53146,REXO1L8P,ENSG00000270971
53147,RP11-326C3.15,ENSG00000270972
53148,SMARCE1P7,ENSG00000270973
53149,MAGOH3P,ENSG00000270975
53150,RP11-110F24.1,ENSG00000270976
53151,AC015849.16,ENSG00000270977
53152,RP11-54C4.2,ENSG00000270978
53153,RP11-626A5.2,ENSG00000270980
53154,RP11-550I24.3,ENSG00000270981
53155,RP11-490D19.11,ENSG00000270982
53156,RP11-137J7.3,ENSG00000270983
53157,HMGB1P51,ENSG00000270986
53158,RP3-467N11.2,ENSG00000270987
53159,RP11-439C15.5,ENSG00000270988
53160,RP11-844P9.4,ENSG00000270989
53161,RP11-632K21.6,ENSG00000270990
53162,RP11-190G13.4,ENSG00000270992
53163,RP11-1112G13.3,ENSG00000270993
53164,RP11-293B7.1,ENSG00000270994
53165,RP11-29B11.5,ENSG00000270995
53166,RP11-342K6.4,ENSG00000270996
53167,RP11-703P11.1,ENSG00000270997
53168,IGKV1OR2-118,ENSG00000270999
53169,RP11-599B13.8,ENSG00000271002
53170,RP11-440D17.1,ENSG00000271003
53171,CTHRC1P1,ENSG00000271005
53172,RP11-346C20.3,ENSG00000271009
53173,CTC-539A10.7,ENSG00000271010
53174,RP11-171I2.5,ENSG00000271011
53175,LRRC37A9P,ENSG00000271013
53176,RP11-717A5.1,ENSG00000271014
53177,IGKV2OR2-7D,ENSG00000271015
53178,RP11-60E8.2,ENSG00000271018
53179,RP11-10C24.1,ENSG00000271020
53180,RP5-878I13.2,ENSG00000271021
53181,RP11-142I2.1,ENSG00000271022
53182,HSPE1P19,ENSG00000271024
53183,RP11-708L7.9,ENSG00000271025
53184,KATNBL1P1,ENSG00000271026
53185,RP11-463M14.1,ENSG00000271027
53186,RP11-111A24.2,ENSG00000271028
53187,RP11-849F2.10,ENSG00000271029
53188,CTD-2527I21.14,ENSG00000271032
53189,RP11-963H1.1,ENSG00000271034
53190,CTD-2269E23.3,ENSG00000271035
53191,CLPTM1LP1,ENSG00000271036
53192,RP5-933K21.3,ENSG00000271040
53193,RP6-166C19.18,ENSG00000271041
53194,RP3-364H10.1,ENSG00000271042
53195,MTRNR2L2,ENSG00000271043
53196,RP11-255M6.1,ENSG00000271044
53197,NDUFB9P1,ENSG00000271045
53198,RP11-138I18.2,ENSG00000271046
53199,RP11-760D2.12,ENSG00000271047
53200,CTD-2342N23.2,ENSG00000271048
53201,CTD-2553L13.7,ENSG00000271049
53202,RP11-479I16.2,ENSG00000271052
53203,RP11-97F8.1,ENSG00000271053
53204,RP6-43L17.2,ENSG00000271056
53205,RP11-747H12.7,ENSG00000271057
53206,SNRPGP17,ENSG00000271063
53207,RP11-792A8.3,ENSG00000271064
53208,RP11-607P23.1,ENSG00000271065
53209,GMCL1P2,ENSG00000271070
53210,RP11-457M11.6,ENSG00000271071
53211,PHBP20,ENSG00000271072
53212,RP11-212J19.1,ENSG00000271074
53213,RP11-589M4.4,ENSG00000271075
53214,AC096553.5,ENSG00000271077
53215,RP13-395E19.4,ENSG00000271078
53216,CTAGE15,ENSG00000271079
53217,RP11-465K4.4,ENSG00000271081
53218,NAMA,ENSG00000271086
53219,RP11-497J7.4,ENSG00000271088
53220,TMEM56-RWDD3,ENSG00000271092
53221,IGLCOR22-2,ENSG00000271093
53222,RP3-380C13.2,ENSG00000271094
53223,BNIP3P28,ENSG00000271095
53224,SUMO2P14,ENSG00000271096
53225,RP11-223J6.1,ENSG00000271097
53226,IMMP1LP3,ENSG00000271098
53227,RP11-809N15.3,ENSG00000271099
53228,RP11-697H9.5,ENSG00000271100
53229,RP11-1003J3.1,ENSG00000271101
53230,SCML2P2,ENSG00000271105
53231,KATNBL1P5,ENSG00000271108
53232,CTC-523E23.11,ENSG00000271109
53233,RP11-409K15.1,ENSG00000271111
53234,RP11-159H10.4,ENSG00000271113
53235,RP11-453D21.1,ENSG00000271114
53236,RP11-443I9.1,ENSG00000271115
53237,RP11-377H23.1,ENSG00000271117
53238,RP11-175E9.2,ENSG00000271118
53239,CTD-2012J19.3,ENSG00000271119
53240,NUDT4P2,ENSG00000271121
53241,RP11-379H18.1,ENSG00000271122
53242,TCEB1P5,ENSG00000271123
53243,LL22NC03-N64E9.1,ENSG00000271127
53244,CTB-113I20.1,ENSG00000271128
53245,RP11-123C5.5,ENSG00000271129
53246,IGHV3OR16-8,ENSG00000271130
53247,RP11-33A14.3,ENSG00000271131
53248,CTA-293F17.1,ENSG00000271133
53249,RP11-416L21.2,ENSG00000271134
53250,RP11-320J16.1,ENSG00000271136
53251,RP5-966M1.4,ENSG00000271137
53252,IGLVIVOR22-1,ENSG00000271138
53253,PRR20FP,ENSG00000271140
53254,RP11-171I2.4,ENSG00000271141
53255,YWHAQP7,ENSG00000271142
53256,RP11-12L8.2,ENSG00000271143
53257,RP11-479F13.1,ENSG00000271146
53258,ARMCX5-GPRASP2,ENSG00000271147
53259,RP11-401N18.1,ENSG00000271148
53260,CTC-457E21.10,ENSG00000271149
53261,CTD-2571L23.9,ENSG00000271150
53262,RP11-394I13.2,ENSG00000271151
53263,RPL23AP88,ENSG00000271153
53264,RP6-166C19.23,ENSG00000271154
53265,RP11-435O5.5,ENSG00000271155
53266,RP11-642C5.1,ENSG00000271156
53267,RP1-249C1.1,ENSG00000271157
53268,RP11-265D19.7,ENSG00000271158
53269,HINT1P2,ENSG00000271159
53270,BOLA2P2,ENSG00000271161
53271,RP1-57E3.1,ENSG00000271162
53272,RP4-607J2.1,ENSG00000271163
53273,RP4-789D17.4,ENSG00000271164
53274,RP11-409O11.3,ENSG00000271166
53275,LINC01109,ENSG00000271167
53276,CTC-523E23.15,ENSG00000271171
53277,RP11-660M5.1,ENSG00000271172
53278,RP11-272J7.6,ENSG00000271173
53279,RP11-814M22.2,ENSG00000271174
53280,RP11-434J24.3,ENSG00000271175
53281,RP11-575G13.3,ENSG00000271177
53282,IGHV3OR16-13,ENSG00000271178
53283,RP11-629P16.1,ENSG00000271179
53284,RP11-665C16.8,ENSG00000271180
53285,CTA-221G9.10,ENSG00000271181
53286,RP11-678G14.5,ENSG00000271182
53287,RP4-800O15.3,ENSG00000271184
53288,RP5-855F16.1,ENSG00000271185
53289,RP11-309H21.4,ENSG00000271187
53290,RPP40P2,ENSG00000271190
53291,RP4-555D20.3,ENSG00000271192
53292,RNF138P2,ENSG00000271194
53293,RP11-162I7.2,ENSG00000271195
53294,RP11-461O14.3,ENSG00000271196
53295,VDAC3P1,ENSG00000271198
53296,RP13-216E22.5,ENSG00000271199
53297,RP11-430G17.3,ENSG00000271200
53298,AB019440.50,ENSG00000271201
53299,PRR13P7,ENSG00000271202
53300,RP11-138A9.1,ENSG00000271204
53301,RP1-138A5.2,ENSG00000271205
53302,MTCO1P22,ENSG00000271207
53303,RP1-142L7.8,ENSG00000271208
53304,BRDTP1,ENSG00000271209
53305,RP6-166C19.20,ENSG00000271211
53306,RP11-9M16.3,ENSG00000271214
53307,RPL21P136,ENSG00000271215
53308,LINC01050,ENSG00000271216
53309,RP3-523E19.2,ENSG00000271218
53310,RP11-369K17.2,ENSG00000271219
53311,RP11-478H13.4,ENSG00000271220
53312,RP11-1072C15.7,ENSG00000271222
53313,BNIP3P4,ENSG00000271225
53314,RP1-152L7.8,ENSG00000271227
53315,CTC-336P14.1,ENSG00000271228
53316,CTD-2195M18.2,ENSG00000271230
53317,KRT18P9,ENSG00000271231
53318,CARSP1,ENSG00000271232
53319,RP5-894D12.4,ENSG00000271234
53320,RP11-1037D22.1,ENSG00000271235
53321,SUMO2P15,ENSG00000271236
53322,HMGB1P50,ENSG00000271237
53323,RP11-510D21.2,ENSG00000271238
53324,RP11-238F2.1,ENSG00000271239
53325,RP11-157E21.2,ENSG00000271240
53326,PRELID3BP2,ENSG00000271242
53327,RP11-355B11.1,ENSG00000271243
53328,RP4-761I2.5,ENSG00000271245
53329,RP11-745K9.2,ENSG00000271248
53330,RP11-424I3.1,ENSG00000271249
53331,RP11-101P17.14,ENSG00000271250
53332,RP11-543F8.3,ENSG00000271251
53333,RP11-286B14.2,ENSG00000271252
53334,CTD-2320J21.1,ENSG00000271253
53335,AC240274.1,ENSG00000271254
53336,CTD-2117L12.3,ENSG00000271257
53337,RP11-1109F11.5,ENSG00000271259
53338,MZT1P1,ENSG00000271264
53339,RP11-230C9.4,ENSG00000271265
53340,LAPTM4BP2,ENSG00000271266
53341,RP11-29H23.7,ENSG00000271267
53342,AC015849.14,ENSG00000271268
53343,RP11-317P15.6,ENSG00000271269
53344,TMCC1-AS1,ENSG00000271270
53345,UGT2A2,ENSG00000271271
53346,RP11-510P12.1,ENSG00000271272
53347,AC007326.9,ENSG00000271275
53348,RP11-82O2.2,ENSG00000271277
53349,TCEB1P33,ENSG00000271278
53350,CTC-412M14.6,ENSG00000271283
53351,SMIM12P1,ENSG00000271284
53352,LL0XNC01-39B3.1,ENSG00000271286
53353,BCRP9,ENSG00000271287
53354,IGHV1OR15-3,ENSG00000271288
53355,RP11-345E19.2,ENSG00000271290
53356,RP11-289I10.3,ENSG00000271291
53357,RP11-432M8.20,ENSG00000271296
53358,RP5-1012F16.2,ENSG00000271298
53359,CTD-2356P16.6,ENSG00000271299
53360,RP11-647P12.2,ENSG00000271302
53361,SRXN1,ENSG00000271303
53362,DPRXP2,ENSG00000271304
53363,RAC1P9,ENSG00000271306
53364,AF146191.8,ENSG00000271307
53365,RP1-85D24.2,ENSG00000271309
53366,RP11-736G13.2,ENSG00000271313
53367,RP11-435O5.6,ENSG00000271314
53368,WI2-2221J1.1,ENSG00000271315
53369,IGHD4OR15-4A,ENSG00000271317
53370,AP000654.5,ENSG00000271318
53371,RP11-1152H14.1,ENSG00000271320
53372,CTAGE6,ENSG00000271321
53373,RP11-390F10.3,ENSG00000271322
53374,RP11-10C24.2,ENSG00000271324
53375,RP11-1109F11.3,ENSG00000271327
53376,B3GNTL1P2,ENSG00000271328
53377,RP5-891H21.5,ENSG00000271329
53378,CTA-298G8.2,ENSG00000271330
53379,RP11-797J4.1,ENSG00000271332
53380,RP11-382B18.5,ENSG00000271333
53381,CTD-2078B5.2,ENSG00000271334
53382,RP11-324I22.4,ENSG00000271335
53383,IGHD1OR15-1A,ENSG00000271336
53384,NDE1P2,ENSG00000271337
53385,RP11-96J19.4,ENSG00000271338
53386,RP11-1114A5.6,ENSG00000271339
53387,CTD-2526A2.6,ENSG00000271340
53388,RP11-435O11.5,ENSG00000271343
53389,RP11-274B21.9,ENSG00000271344
53390,RP1-321E8.4,ENSG00000271346
53391,RP11-701H24.7,ENSG00000271347
53392,RP11-44N17.2,ENSG00000271349
53393,CTD-2384B9.1,ENSG00000271350
53394,IGKV1OR2-9,ENSG00000271351
53395,RP11-179H18.8,ENSG00000271353
53396,RP4-666O22.3,ENSG00000271355
53397,RP11-335E8.1,ENSG00000271356
53398,RP11-843B15.3,ENSG00000271357
53399,RP11-241N4.2,ENSG00000271358
53400,RP11-138I18.1,ENSG00000271360
53401,HTATSF1P2,ENSG00000271361
53402,RP3-468B3.4,ENSG00000271362
53403,RP11-81A1.8,ENSG00000271364
53404,RP1-85D24.3,ENSG00000271365
53405,AC002128.5,ENSG00000271366
53406,RP3-483K16.4,ENSG00000271367
53407,RP11-10E6.1,ENSG00000271368
53408,RP11-350D17.3,ENSG00000271369
53409,RP11-253I19.4,ENSG00000271370
53410,NANOGP3,ENSG00000271373
53411,RP11-295P22.2,ENSG00000271375
53412,RP11-33I11.3,ENSG00000271377
53413,C8orf59P2,ENSG00000271378
53414,RP11-440G2.2,ENSG00000271379
53415,RP11-307C12.12,ENSG00000271380
53416,REXO1L9P,ENSG00000271381
53417,RP11-1060G2.2,ENSG00000271382
53418,NBPF19,ENSG00000271383
53419,RP11-435O5.7,ENSG00000271384
53420,RP11-108M11.3,ENSG00000271385
53421,SRGNP1,ENSG00000271386
53422,RP11-382D12.2,ENSG00000271387
53423,OSBPL9P1,ENSG00000271389
53424,RP11-89C3.3,ENSG00000271390
53425,RP1-161P9.5,ENSG00000271392
53426,7SK,ENSG00000271394
53427,RP11-75N6.3,ENSG00000271395
53428,RP11-697E2.9,ENSG00000271396
53429,RP5-1128N12.2,ENSG00000271397
53430,RP5-1092A3.5,ENSG00000271398
53431,RP4-799G3.2,ENSG00000271399
53432,RP13-266I11.1,ENSG00000271400
53433,RP11-171I2.3,ENSG00000271401
53434,IGKV2OR2-2,ENSG00000271402
53435,MZT1P2,ENSG00000271404
53436,NAPGP1,ENSG00000271408
53437,RP11-432J9.3,ENSG00000271409
53438,RP11-506H20.2,ENSG00000271410
53439,PRR13P3,ENSG00000271412
53440,RP11-809F4.4,ENSG00000271413
53441,RP11-751K21.1,ENSG00000271414
53442,RPL23AP90,ENSG00000271415
53443,none,ENSG00000271417
53444,RP11-582E3.5,ENSG00000271418
53445,RP4-591B8.3,ENSG00000271419
53446,RP5-1057J7.7,ENSG00000271420
53447,RP1-269O5.3,ENSG00000271421
53448,CYCSP1,ENSG00000271423
53449,RP11-647O20.1,ENSG00000271424
53450,NBPF10,ENSG00000271425
53451,RP4-718P11.1,ENSG00000271426
53452,RP11-188D8.1,ENSG00000271427
53453,RP1-224A6.8,ENSG00000271428
53454,RPL17P51,ENSG00000271429
53455,RP3-368A4.5,ENSG00000271430
53456,PPATP2,ENSG00000271433
53457,RP13-238F13.3,ENSG00000271434
53458,RP11-803A13.1,ENSG00000271435
53459,RP11-295B17.6,ENSG00000271437
53460,RP11-666A1.7,ENSG00000271439
53461,RP11-373N24.2,ENSG00000271440
53462,RP11-541E12.1,ENSG00000271443
53463,MMP28,ENSG00000271447
53464,CT45A2,ENSG00000271449
53465,RP11-342K6.2,ENSG00000271452
53466,RP11-290L7.5,ENSG00000271454
53467,RP11-269M20.2,ENSG00000271455
53468,CTC-661I16.2,ENSG00000271456
53469,RP11-192B18.1,ENSG00000271457
53470,RP4-560B9.6,ENSG00000271459
53471,RP4-673D20.6,ENSG00000271461
53472,RP11-841C19.4,ENSG00000271462
53473,DPRXP7,ENSG00000271464
53474,SQSTM1P1,ENSG00000271465
53475,CICP24,ENSG00000271466
53476,RP11-14N4.1,ENSG00000271468
53477,RP11-710C12.1,ENSG00000271474
53478,RP4-799G3.1,ENSG00000271475
53479,CTC-447K7.1,ENSG00000271477
53480,MTND3P19,ENSG00000271480
53481,CTB-152G17.4,ENSG00000271482
53482,RP11-384A12.1,ENSG00000271483
53483,ABI1P1,ENSG00000271484
53484,AP000403.3,ENSG00000271486
53485,RBM11P1,ENSG00000271488
53486,RP11-60E8.4,ENSG00000271490
53487,RP11-787P24.4,ENSG00000271491
53488,MEMO1P5,ENSG00000271492
53489,CTB-23I7.3,ENSG00000271494
53490,RP11-666O2.1,ENSG00000271495
53491,SNRPGP20,ENSG00000271496
53492,RP11-505K1.1,ENSG00000271498
53493,CTC-559E9.9,ENSG00000271499
53494,RP11-288K12.1,ENSG00000271500
53495,RP6-166C19.17,ENSG00000271502
53496,CCL5,ENSG00000271503
53497,RP11-603B24.6,ENSG00000271507
53498,RP11-73B8.3,ENSG00000271508
53499,RP11-382A18.3,ENSG00000271509
53500,RP11-712C19.1,ENSG00000271511
53501,RP11-307A17.2,ENSG00000271519
53502,RP11-36B6.1,ENSG00000271522
53503,RP4-576H24.5,ENSG00000271523
53504,BNIP3P17,ENSG00000271524
53505,ARF4P1,ENSG00000271525
53506,RP4-668E10.2,ENSG00000271526
53507,RP11-7G12.2,ENSG00000271527
53508,WBP1LP12,ENSG00000271530
53509,RP11-426K3.1,ENSG00000271532
53510,RP3-368A4.6,ENSG00000271533
53511,RP11-51I5.1,ENSG00000271536
53512,RP11-365F18.6,ENSG00000271537
53513,RP11-326I11.4,ENSG00000271538
53514,RP11-692M12.5,ENSG00000271543
53515,AC006499.9,ENSG00000271544
53516,RP4-725K1.1,ENSG00000271546
53517,RP11-579D7.8,ENSG00000271547
53518,BNIP3P11,ENSG00000271550
53519,RP11-230C9.2,ENSG00000271551
53520,RP11-274B21.10,ENSG00000271553
53521,RP4-665N4.8,ENSG00000271554
53522,CTD-3214K23.1,ENSG00000271555
53523,YPEL5P2,ENSG00000271557
53524,RP11-445P19.2,ENSG00000271558
53525,RP11-380N8.6,ENSG00000271559
53526,KB-1410C5.4,ENSG00000271560
53527,HIRAP1,ENSG00000271563
53528,RP13-444H2.1,ENSG00000271564
53529,RP4-775C13.2,ENSG00000271565
53530,PPIAL4E,ENSG00000271567
53531,RP11-632K21.7,ENSG00000271568
53532,IGKV1OR2-6,ENSG00000271569
53533,RP11-96C23.12,ENSG00000271573
53534,RP11-486G15.2,ENSG00000271576
53535,RP5-1033H2.1,ENSG00000271578
53536,RP11-116D17.3,ENSG00000271579
53537,RP11-536L3.4,ENSG00000271580
53538,XXbac-BPG248L24.12,ENSG00000271581
53539,RP11-511P7.4,ENSG00000271582
53540,RP11-638D14.1,ENSG00000271583
53541,RP11-89C3.4,ENSG00000271584
53542,CTB-88F18.4,ENSG00000271585
53543,RP11-52M17.1,ENSG00000271586
53544,GS1-531I17.3,ENSG00000271587
53545,LARP7P1,ENSG00000271588
53546,RP11-130N24.2,ENSG00000271589
53547,RP11-181E10.3,ENSG00000271590
53548,none,ENSG00000271593
53549,TCEB1P35,ENSG00000271595
53550,RP11-407N8.4,ENSG00000271596
53551,RP11-85D18.1,ENSG00000271597
53552,CTD-2542C24.9,ENSG00000271598
53553,RP11-864G5.8,ENSG00000271600
53554,LIX1L,ENSG00000271601
53555,KRT8P49,ENSG00000271602
53556,MILR1,ENSG00000271605
53557,RP11-27G13.5,ENSG00000271606
53558,RP3-418A9.3,ENSG00000271607
53559,RP11-697G4.4,ENSG00000271608
53560,CTB-31N19.4,ENSG00000271609
53561,RP4-813F11.3,ENSG00000271611
53562,HSPE1P14,ENSG00000271612
53563,LINC00936,ENSG00000271614
53564,ACTG1P22,ENSG00000271615
53565,RP11-578F21.13,ENSG00000271616
53566,RP11-175G14.2,ENSG00000271618
53567,IGHV3OR16-7,ENSG00000271620
53568,RP11-60E8.3,ENSG00000271621
53569,RP11-435I10.5,ENSG00000271623
53570,RP11-651K21.1,ENSG00000271624
53571,PSMA6P4,ENSG00000271625
53572,RP11-3K24.2,ENSG00000271626
53573,RP11-165D20.1,ENSG00000271627
53574,RP11-79J24.1,ENSG00000271629
53575,RP11-408O19.5,ENSG00000271631
53576,RP11-496I2.7,ENSG00000271632
53577,RP11-68E19.1,ENSG00000271635
53578,BNIP3P19,ENSG00000271638
53579,RP11-289A15.1,ENSG00000271639
53580,MARK3P1,ENSG00000271642
53581,RP11-10C24.3,ENSG00000271643
53582,RP3-365I19.2,ENSG00000271644
53583,RP11-326I11.3,ENSG00000271646
53584,KRT8P47,ENSG00000271647
53585,LINC00904,ENSG00000271649
53586,AL031601.4,ENSG00000271650
53587,RP11-168P6.2,ENSG00000271652
53588,RP11-259K5.1,ENSG00000271653
